"solarSystemID";"solarSystemName";"class";"effect";"static1";"static2"
"31001875";"J162255";"4";;"C247";"X877"
"31001874";"J145335";"4";;"C247";"X877"
"31001873";"J132152";"4";;"C247";"X877"
"31001872";"J152404";"4";"Red Giant";"C247";"X877"
"31001871";"J215615";"4";"Magnetar";"C247";"X877"
"31001870";"J123246";"4";"Cataclysmic Variable";"C247";"X877"
"31001869";"J125629";"4";"Pulsar";"C247";"X877"
"31001868";"J150026";"4";"Wolf-Rayet Star";"C247";"X877"
"31001867";"J233449";"4";;"C247";"X877"
"31001866";"J162828";"4";"Cataclysmic Variable";"C247";"X877"
"31001865";"J105319";"4";;"C247";"X877"
"31001864";"J113133";"4";;"C247";"X877"
"31001863";"J105348";"4";"Red Giant";"C247";"N766"
"31001843";"J130237";"4";;"H900";"P060"
"31001806";"J113131";"4";;"H900";"C247"
"31001822";"J163754";"4";;"H900";"X877"
"31001821";"J155506";"4";;"H900";"X877"
"31001820";"J142506";"4";"Magnetar";"H900";"X877"
"31001819";"J154232";"4";;"H900";"N766"
"31001818";"J155002";"4";;"H900";"N766"
"31001817";"J101142";"4";;"H900";"N766"
"31001816";"J130001";"4";;"H900";"N766"
"31001815";"J143557";"4";"Red Giant";"H900";"N766"
"31001814";"J100346";"4";;"H900";"N766"
"31001813";"J111617";"4";"Black Hole";"H900";"X877"
"31001812";"J211504";"4";;"H900";"X877"
"31001811";"J150318";"4";"Cataclysmic Variable";"H900";"X877"
"31001810";"J103412";"4";;"H900";"X877"
"31001809";"J154610";"4";"Wolf-Rayet Star";"H900";"X877"
"31001808";"J172926";"4";;"H900";"X877"
"31001807";"J144038";"4";"Pulsar";"H900";"X877"
"31001823";"J100357";"4";;"H900";"X877"
"31001824";"J115031";"4";;"H900";"X877"
"31001825";"J122706";"4";;"H900";"X877"
"31001842";"J103907";"4";;"H900";"P060"
"31001841";"J101835";"4";"Cataclysmic Variable";"H900";"P060"
"31001840";"J145424";"4";"Cataclysmic Variable";"H900";"P060"
"31001839";"J170127";"4";;"H900";"N766"
"31001838";"J122056";"4";"Red Giant";"H900";"N766"
"31001837";"J145937";"4";"Black Hole";"H900";"N766"
"31001836";"J151610";"4";"Red Giant";"H900";"N766"
"31001835";"J120316";"4";"Cataclysmic Variable";"H900";"N766"
"31001834";"J114031";"4";;"H900";"N766"
"31001833";"J132532";"4";;"H900";"N766"
"31001826";"J114318";"4";"Red Giant";"H900";"C247"
"31001827";"J150625";"4";;"H900";"C247"
"31001828";"J113437";"4";;"H900";"C247"
"31001829";"J213924";"4";;"H900";"C247"
"31001830";"J152711";"4";"Black Hole";"H900";"C247"
"31001831";"J160929";"4";"Black Hole";"H900";"C247"
"31001832";"J153110";"4";"Red Giant";"H900";"C247"
"31001420";"J132611";"4";;"N766";"C247"
"31001421";"J153338";"4";;"N766";"C247"
"31001422";"J102534";"4";"Wolf-Rayet Star";"N766";"C247"
"31001423";"J144519";"4";"Magnetar";"N766";"H900"
"31001424";"J141218";"4";"Black Hole";"N766";"H900"
"31001425";"J152255";"4";"Magnetar";"N766";"H900"
"31001426";"J142241";"4";"Cataclysmic Variable";"N766";"H900"
"31001419";"J145318";"4";"Black Hole";"N766";"C247"
"31001418";"J123528";"4";;"N766";"C247"
"31001417";"J105546";"4";"Wolf-Rayet Star";"N766";"C247"
"31001416";"J101507";"4";"Red Giant";"N766";"H900"
"31001415";"J134407";"4";;"N766";"H900"
"31001414";"J100956";"4";;"N766";"H900"
"31001413";"J113730";"4";"Red Giant";"N766";"H900"
"31001412";"J145129";"4";;"N766";"H900"
"31001411";"J111029";"4";;"N766";"H900"
"31001427";"J131047";"4";"Red Giant";"N766";"H900"
"31001428";"J100150";"4";"Black Hole";"N766";"H900"
"31001429";"J104311";"4";"Black Hole";"N766";"X877"
"31001444";"J133113";"4";;"U574";"C247"
"31001443";"J165326";"4";"Cataclysmic Variable";"U574";"C247"
"31001442";"J155340";"4";;"U574";"C247"
"31001441";"J142214";"4";;"U574";"C247"
"31001440";"J101706";"4";;"U574";"H900"
"31001439";"J103110";"4";"Black Hole";"U574";"H900"
"31001438";"J231614";"4";;"U574";"H900"
"31001437";"J133638";"4";;"U574";"H900"
"31001436";"J100806";"4";;"U574";"H900"
"31001435";"J224148";"4";"Wolf-Rayet Star";"U574";"H900"
"31001434";"J105415";"4";"Cataclysmic Variable";"N766";"X877"
"31001433";"J211027";"4";;"N766";"C247"
"31001432";"J101551";"4";;"N766";"X877"
"31001431";"J132754";"4";"Wolf-Rayet Star";"N766";"X877"
"31001430";"J111950";"4";;"N766";"X877"
"31001445";"J122656";"4";"Black Hole";"U574";"C247"
"31001410";"J171554";"4";"Magnetar";"N766";"H900"
"31001409";"J144746";"4";;"N766";"H900"
"31001390";"J170215";"4";;"N766";"X877"
"31001389";"J221859";"4";;"N766";"X877"
"31001388";"J133458";"4";;"N766";"X877"
"31001387";"J115018";"4";"Wolf-Rayet Star";"N766";"X877"
"31001386";"J235953";"4";;"N766";"X877"
"31001385";"J165839";"4";"Black Hole";"N766";"X877"
"31001384";"J230301";"4";;"N766";"X877"
"31001383";"J100046";"4";"Cataclysmic Variable";"N766";"X877"
"31001382";"J103731";"4";;"N766";"X877"
"31001381";"J142200";"4";"Cataclysmic Variable";"N766";"X877"
"31001380";"J130518";"4";;"N766";"X877"
"31001379";"J104754";"4";;"N766";"X877"
"31001378";"J204815";"4";;"N766";"X877"
"31001377";"J113925";"4";"Black Hole";"N766";"X877"
"31001376";"J210458";"4";"Wolf-Rayet Star";"N766";"X877"
"31001391";"J165820";"4";;"N766";"X877"
"31001392";"J130253";"4";;"N766";"X877"
"31001393";"J120937";"4";;"N766";"X877"
"31001408";"J113456";"4";;"N766";"H900"
"31001407";"J121845";"4";"Cataclysmic Variable";"N766";"H900"
"31001406";"J153202";"4";;"N766";"H900"
"31001405";"J141055";"4";;"N766";"H900"
"31001404";"J115547";"4";"Cataclysmic Variable";"N766";"H900"
"31001403";"J171359";"4";;"N766";"H900"
"31001402";"J165308";"4";"Cataclysmic Variable";"N766";"P060"
"31001401";"J160321";"4";;"N766";"P060"
"31001400";"J151643";"4";"Pulsar";"N766";"P060"
"31001399";"J124837";"4";;"N766";"P060"
"31001398";"J123726";"4";"Black Hole";"N766";"P060"
"31001397";"J112610";"4";;"N766";"P060"
"31001396";"J161752";"4";;"N766";"P060"
"31001395";"J160419";"4";;"N766";"X877"
"31001394";"J214811";"4";;"N766";"X877"
"31001375";"J160225";"4";;"N766";"X877"
"31002120";"J141043";"5";;"V753";
"31002108";"J233630";"5";"Black Hole";"V753";
"31002107";"J120010";"5";;"V753";
"31002106";"J105623";"5";"Magnetar";"V753";
"31002105";"J141250";"5";"Red Giant";"V753";
"31002104";"J133833";"5";;"V753";
"31002103";"J145512";"5";"Magnetar";"V753";
"31002102";"J164610";"5";;"V753";
"31002101";"J113907";"5";;"V753";
"31002100";"J163930";"5";"Cataclysmic Variable";"V753";
"31002109";"J162007";"5";"Black Hole";"V753";
"31002110";"J215124";"5";;"V753";
"31002119";"J161635";"5";"Black Hole";"V753";
"31002118";"J121416";"5";"Magnetar";"V753";
"31002117";"J123440";"5";;"V753";
"31002116";"J104846";"5";"Red Giant";"V753";
"31002115";"J152111";"5";"Pulsar";"V753";
"31002114";"J171136";"5";;"V753";
"31002113";"J105822";"5";"Wolf-Rayet Star";"V753";
"31002112";"J133222";"5";;"V753";
"31002111";"J141615";"5";;"V753";
"31002099";"J171158";"5";;"V753";
"31002098";"J130621";"5";;"V753";
"31002097";"J123628";"5";;"V753";
"31002085";"J215215";"5";;"V753";
"31002084";"J114014";"5";"Wolf-Rayet Star";"V753";
"31002083";"J152325";"5";"Cataclysmic Variable";"V753";
"31002082";"J213125";"5";"Pulsar";"V753";
"31002081";"J143107";"5";"Black Hole";"V753";
"31002080";"J131128";"5";"Cataclysmic Variable";"V753";
"31002079";"J211517";"5";"Wolf-Rayet Star";"V753";
"31002078";"J103600";"5";"Black Hole";"V753";
"31002077";"J145735";"5";;"V753";
"31002086";"J143718";"5";"Black Hole";"V753";
"31002087";"J134141";"5";"Cataclysmic Variable";"V753";
"31002096";"J134652";"5";;"V753";
"31002095";"J142631";"5";;"V753";
"31002094";"J164621";"5";"Magnetar";"V753";
"31002093";"J153449";"5";"Red Giant";"V753";
"31002092";"J120823";"5";"Magnetar";"V753";
"31002091";"J170327";"5";;"V753";
"31002090";"J130302";"5";"Cataclysmic Variable";"V753";
"31002089";"J105504";"5";"Black Hole";"V753";
"31002088";"J114842";"5";;"V753";
"31002076";"J100237";"5";"Wolf-Rayet Star";"V753";
"31002165";"J115308";"5";"Red Giant";"M267";
"31002153";"J162047";"5";"Wolf-Rayet Star";"M267";
"31002152";"J104537";"5";"Black Hole";"M267";
"31002151";"J151204";"5";;"M267";
"31002150";"J123235";"5";;"M267";
"31002149";"J125544";"5";"Wolf-Rayet Star";"M267";
"31002148";"J152034";"5";"Magnetar";"M267";
"31002147";"J145416";"5";;"M267";
"31002146";"J100759";"5";;"M267";
"31002145";"J122757";"5";;"M267";
"31002154";"J140514";"5";;"M267";
"31002155";"J154152";"5";;"M267";
"31002164";"J104218";"5";;"M267";
"31002163";"J213226";"5";"Pulsar";"M267";
"31002162";"J230047";"5";"Black Hole";"M267";
"31002161";"J101556";"5";;"M267";
"31002160";"J105719";"5";"Black Hole";"M267";
"31002159";"J112042";"5";;"M267";
"31002158";"J142110";"5";;"M267";
"31002157";"J161737";"5";"Black Hole";"M267";
"31002156";"J143626";"5";"Pulsar";"M267";
"31002144";"J172937";"5";;"M267";
"31002143";"J155040";"5";;"M267";
"31002142";"J115418";"5";;"M267";
"31002130";"J103116";"5";;"M267";
"31002129";"J145320";"5";"Red Giant";"M267";
"31002128";"J125254";"5";"Cataclysmic Variable";"M267";
"31002127";"J135301";"5";"Wolf-Rayet Star";"M267";
"31002126";"J162753";"5";"Pulsar";"M267";
"31002125";"J145313";"5";;"V753";
"31002124";"J153447";"5";"Cataclysmic Variable";"V753";
"31002123";"J133913";"5";"Magnetar";"V753";
"31002122";"J135204";"5";;"V753";
"31002131";"J120437";"5";;"M267";
"31002132";"J100252";"5";;"M267";
"31002141";"J102853";"5";;"M267";
"31002140";"J220546";"5";;"M267";
"31002139";"J205517";"5";;"M267";
"31002138";"J131549";"5";"Cataclysmic Variable";"M267";
"31002137";"J133529";"5";;"M267";
"31002136";"J115933";"5";"Pulsar";"M267";
"31002135";"J100919";"5";"Wolf-Rayet Star";"M267";
"31002134";"J115520";"5";"Wolf-Rayet Star";"M267";
"31002133";"J153919";"5";"Pulsar";"M267";
"31002121";"J163408";"5";"Cataclysmic Variable";"V753";
"31002030";"J232934";"5";"Wolf-Rayet Star";"H296";
"31002018";"J113701";"5";;"H296";
"31002017";"J124100";"5";"Black Hole";"H296";
"31002016";"J100549";"5";;"H296";
"31002015";"J123602";"5";"Black Hole";"H296";
"31002014";"J154726";"5";;"H296";
"31002013";"J115041";"5";;"H296";
"31002012";"J163701";"5";;"H296";
"31002011";"J140600";"5";;"H296";
"31002010";"J133252";"5";;"H296";
"31002019";"J164327";"5";;"H296";
"31002020";"J110018";"5";;"H296";
"31002029";"J130241";"5";;"H296";
"31002028";"J130401";"5";"Red Giant";"H296";
"31002027";"J153802";"5";"Cataclysmic Variable";"H296";
"31002026";"J113758";"5";;"H296";
"31002025";"J151813";"5";"Pulsar";"H296";
"31002024";"J100858";"5";;"H296";
"31002023";"J101028";"5";;"H296";
"31002022";"J130037";"5";"Magnetar";"H296";
"31002021";"J164511";"5";"Cataclysmic Variable";"H296";
"31002009";"J102736";"5";"Magnetar";"H296";
"31002008";"J124046";"5";;"H296";
"31002007";"J165946";"5";"Red Giant";"H296";
"31001995";"J165743";"5";;"H296";
"31001994";"J173645";"5";;"H296";
"31001993";"J124733";"5";;"H296";
"31001992";"J124409";"5";"Wolf-Rayet Star";"H296";
"31001991";"J165340";"5";;"H296";
"31001990";"J120816";"5";"Red Giant";"H296";
"31001989";"J112844";"5";"Pulsar";"H296";
"31001988";"J145322";"5";"Magnetar";"H296";
"31001987";"J135046";"5";;"H296";
"31001996";"J171013";"5";;"H296";
"31001997";"J155905";"5";;"H296";
"31002006";"J114403";"5";"Black Hole";"H296";
"31002005";"J233658";"5";;"H296";
"31002004";"J115127";"5";;"H296";
"31002003";"J114154";"5";"Cataclysmic Variable";"H296";
"31002002";"J172431";"5";;"H296";
"31002001";"J150036";"5";;"H296";
"31002000";"J234252";"5";"Black Hole";"H296";
"31001999";"J212224";"5";"Wolf-Rayet Star";"H296";
"31001998";"J213055";"5";"Cataclysmic Variable";"H296";
"31001986";"J233255";"5";"Wolf-Rayet Star";"H296";
"31002075";"J111935";"5";;"V753";
"31002063";"J154846";"5";"Wolf-Rayet Star";"V753";
"31002062";"J122049";"5";"Red Giant";"V753";
"31002061";"J164900";"5";;"V753";
"31002060";"J102623";"5";"Wolf-Rayet Star";"H296";
"31002059";"J114518";"5";"Cataclysmic Variable";"H296";
"31002058";"J125990";"5";;"H296";
"31002057";"J114443";"5";"Magnetar";"H296";
"31002056";"J221325";"5";"Wolf-Rayet Star";"H296";
"31002055";"J102753";"5";"Black Hole";"H296";
"31002064";"J115522";"5";;"V753";
"31002065";"J145844";"5";"Magnetar";"V753";
"31002074";"J111150";"5";"Red Giant";"V753";
"31002073";"J160547";"5";"Magnetar";"V753";
"31002072";"J154906";"5";"Magnetar";"V753";
"31002071";"J145359";"5";;"V753";
"31002070";"J152912";"5";"Black Hole";"V753";
"31002069";"J122610";"5";;"V753";
"31002068";"J105849";"5";"Wolf-Rayet Star";"V753";
"31002067";"J121959";"5";;"V753";
"31002066";"J121704";"5";;"V753";
"31002054";"J165953";"5";"Wolf-Rayet Star";"H296";
"31002053";"J143057";"5";;"H296";
"31002052";"J100415";"5";;"H296";
"31002040";"J161745";"5";"Red Giant";"H296";
"31002039";"J100425";"5";;"H296";
"31002038";"J150306";"5";;"H296";
"31002037";"J142624";"5";"Magnetar";"H296";
"31002036";"J220924";"5";;"H296";
"31002035";"J170809";"5";"Black Hole";"H296";
"31002034";"J214712";"5";;"H296";
"31002033";"J140336";"5";"Red Giant";"H296";
"31002032";"J144107";"5";"Magnetar";"H296";
"31002041";"J131718";"5";;"H296";
"31002042";"J151319";"5";;"H296";
"31002051";"J121842";"5";;"H296";
"31002050";"J114337";"5";;"H296";
"31002049";"J132427";"5";"Black Hole";"H296";
"31002048";"J155739";"5";;"H296";
"31002047";"J135540";"5";"Red Giant";"H296";
"31002046";"J142858";"5";"Wolf-Rayet Star";"H296";
"31002045";"J113636";"5";"Cataclysmic Variable";"H296";
"31002044";"J142234";"5";;"H296";
"31002043";"J113059";"5";;"H296";
"31002031";"J213642";"5";;"H296";
"31002471";"J222408";"5";;"E175";
"31002490";"J221356";"5";;"M267";
"31002491";"J111245";"5";;"H296";
"31002481";"J103701";"5";;"H296";
"31002493";"J154509";"5";;"V753";
"31002494";"J234928";"5";;"H296";
"31002496";"J133011";"5";"Red Giant";"H296";
"31002497";"J125245";"5";;"E175";
"31002499";"J143605";"5";"Magnetar";"M267";
"31002500";"J120750";"5";;"Y790";
"31002488";"J130818";"5";"Magnetar";"H296";
"31002486";"J224721";"5";"Cataclysmic Variable";"Y790";
"31002485";"J145208";"5";;"H296";
"31002472";"J161747";"5";"Cataclysmic Variable";"H296";
"31002473";"J132328";"5";"Pulsar";"E175";
"31002475";"J142814";"5";"Magnetar";"E175";
"31002476";"J101248";"5";;"V753";
"31002477";"J135825";"5";"Cataclysmic Variable";"E175";
"31002479";"J100820";"5";;"H296";
"31002480";"J213344";"5";;"E175";
"31002482";"J171246";"5";;"H296";
"31002483";"J170158";"5";"Black Hole";"D364";
"31002501";"J104617";"5";"Cataclysmic Variable";"V753";
"31002362";"J133023";"5";"Magnetar";"E175";
"31002357";"J230221";"5";"Cataclysmic Variable";"E175";
"31002356";"J110946";"5";;"E175";
"31002355";"J215304";"5";"Black Hole";"E175";
"31002354";"J110759";"5";;"E175";
"31002353";"J144454";"5";"Red Giant";"E175";
"31002352";"J104809";"5";"Black Hole";"E175";
"31002351";"J162853";"5";"Red Giant";"E175";
"31002349";"J135306";"5";"Red Giant";"E175";
"31002348";"J141032";"5";;"E175";
"31002347";"J103215";"5";;"E175";
"31002346";"J135705";"5";"Red Giant";"E175";
"31002358";"J140133";"5";;"E175";
"31002359";"J105531";"5";;"E175";
"31002365";"J152106";"5";"Pulsar";"E175";
"31002364";"J232959";"5";;"E175";
"31002366";"J142535";"5";;"E175";
"31002363";"J164553";"5";;"E175";
"31002504";"J125657";"5";;"M267";
"31002503";"J114809";"5";;"H296";
"31002361";"J101647";"5";;"E175";
"31002360";"J213502";"5";"Black Hole";"E175";
"31002350";"J155256";"5";"Black Hole";"E175";
"31002300";"J233917";"5";"Magnetar";"E175";
"31002288";"J160623";"5";"Pulsar";"E175";
"31002287";"J111543";"5";;"E175";
"31002286";"J130305";"5";;"E175";
"31002285";"J214212";"5";;"E175";
"31002284";"J135554";"5";;"E175";
"31002283";"J171722";"5";"Pulsar";"E175";
"31002282";"J162132";"5";;"H296";
"31002281";"J114100";"5";"Wolf-Rayet Star";"H296";
"31002280";"J115901";"5";;"H296";
"31002289";"J234722";"5";"Pulsar";"E175";
"31002290";"J133513";"5";"Black Hole";"E175";
"31002299";"J115905";"5";"Magnetar";"E175";
"31002298";"J135626";"5";"Black Hole";"E175";
"31002297";"J143845";"5";"Cataclysmic Variable";"E175";
"31002296";"J125716";"5";"Magnetar";"E175";
"31002295";"J143525";"5";;"E175";
"31002294";"J103812";"5";;"E175";
"31002293";"J165312";"5";;"E175";
"31002292";"J120354";"5";"Cataclysmic Variable";"E175";
"31002291";"J104704";"5";;"E175";
"31002279";"J152827";"5";"Black Hole";"H296";
"31002278";"J131142";"5";"Black Hole";"H296";
"31002277";"J142910";"5";;"H296";
"31002265";"J230842";"5";;"H296";
"31002264";"J144434";"5";"Black Hole";"H296";
"31002263";"J153222";"5";"Cataclysmic Variable";"H296";
"31002262";"J111227";"5";"Wolf-Rayet Star";"H296";
"31002261";"J103615";"5";;"H296";
"31002260";"J130039";"5";"Wolf-Rayet Star";"H296";
"31002259";"J170930";"5";;"H296";
"31002258";"J144944";"5";"Cataclysmic Variable";"H296";
"31002257";"J105246";"5";;"H296";
"31002266";"J172139";"5";"Red Giant";"H296";
"31002267";"J232741";"5";"Red Giant";"H296";
"31002276";"J125101";"5";;"H296";
"31002275";"J131450";"5";"Wolf-Rayet Star";"H296";
"31002274";"J172840";"5";;"H296";
"31002273";"J230242";"5";"Black Hole";"H296";
"31002272";"J145706";"5";"Wolf-Rayet Star";"H296";
"31002271";"J151909";"5";"Pulsar";"H296";
"31002270";"J123432";"5";"Red Giant";"H296";
"31002269";"J124058";"5";"Magnetar";"H296";
"31002268";"J110634";"5";"Cataclysmic Variable";"H296";
"31002256";"J170807";"5";;"H296";
"31002345";"J161944";"5";;"E175";
"31002333";"J170736";"5";"Red Giant";"E175";
"31002332";"J210235";"5";;"E175";
"31002331";"J123546";"5";;"E175";
"31002330";"J105722";"5";;"E175";
"31002329";"J234208";"5";"Black Hole";"E175";
"31002328";"J155928";"5";;"E175";
"31002327";"J145310";"5";;"E175";
"31002326";"J173550";"5";;"E175";
"31002325";"J111939";"5";"Black Hole";"E175";
"31002334";"J170240";"5";;"E175";
"31002335";"J125532";"5";;"E175";
"31002344";"J213956";"5";"Wolf-Rayet Star";"E175";
"31002343";"J102103";"5";;"E175";
"31002342";"J212302";"5";"Magnetar";"E175";
"31002341";"J123055";"5";"Magnetar";"E175";
"31002340";"J162612";"5";;"E175";
"31002339";"J233517";"5";;"E175";
"31002338";"J210519";"5";"Black Hole";"E175";
"31002337";"J131509";"5";;"E175";
"31002336";"J133923";"5";"Red Giant";"E175";
"31002324";"J153106";"5";"Red Giant";"E175";
"31002323";"J142138";"5";"Magnetar";"E175";
"31002322";"J120922";"5";"Red Giant";"E175";
"31002310";"J170417";"5";"Red Giant";"E175";
"31002309";"J143819";"5";;"E175";
"31002308";"J101435";"5";"Cataclysmic Variable";"E175";
"31002307";"J153825";"5";"Red Giant";"E175";
"31002306";"J122518";"5";;"E175";
"31002305";"J165205";"5";"Cataclysmic Variable";"E175";
"31002304";"J132546";"5";;"E175";
"31002303";"J142653";"5";"Red Giant";"E175";
"31002302";"J114315";"5";;"E175";
"31002311";"J115727";"5";;"E175";
"31002312";"J115124";"5";;"E175";
"31002321";"J131520";"5";;"E175";
"31002320";"J111003";"5";"Cataclysmic Variable";"E175";
"31002319";"J145131";"5";;"E175";
"31002318";"J111613";"5";"Cataclysmic Variable";"E175";
"31002317";"J231137";"5";;"E175";
"31002316";"J111640";"5";"Wolf-Rayet Star";"E175";
"31002315";"J112918";"5";"Black Hole";"E175";
"31002314";"J230745";"5";;"E175";
"31002313";"J135533";"5";"Wolf-Rayet Star";"E175";
"31002301";"J140343";"5";;"E175";
"31002210";"J162349";"5";"Wolf-Rayet Star";"H296";
"31002198";"J114441";"5";;"H296";
"31002197";"J121459";"5";;"H296";
"31002196";"J143127";"5";"Black Hole";"H296";
"31002195";"J103328";"5";"Wolf-Rayet Star";"H296";
"31002194";"J115644";"5";;"H296";
"31002193";"J114041";"5";;"M267";
"31002192";"J151300";"5";"Cataclysmic Variable";"M267";
"31002191";"J204350";"5";;"M267";
"31002190";"J100616";"5";"Pulsar";"M267";
"31002199";"J102345";"5";"Magnetar";"H296";
"31002200";"J161609";"5";;"H296";
"31002209";"J124152";"5";"Red Giant";"H296";
"31002208";"J165220";"5";;"H296";
"31002207";"J135402";"5";;"H296";
"31002206";"J130510";"5";;"H296";
"31002205";"J145753";"5";;"H296";
"31002204";"J121450";"5";;"H296";
"31002203";"J123658";"5";;"H296";
"31002202";"J144543";"5";"Wolf-Rayet Star";"H296";
"31002201";"J131646";"5";;"H296";
"31002189";"J141728";"5";;"M267";
"31002188";"J125641";"5";"Black Hole";"M267";
"31002187";"J124538";"5";"Red Giant";"M267";
"31002175";"J131747";"5";"Wolf-Rayet Star";"M267";
"31002174";"J124942";"5";"Cataclysmic Variable";"M267";
"31002173";"J212203";"5";"Wolf-Rayet Star";"M267";
"31002172";"J142349";"5";;"M267";
"31002171";"J134024";"5";;"M267";
"31002170";"J110841";"5";;"M267";
"31002169";"J111818";"5";"Red Giant";"M267";
"31002168";"J105135";"5";"Red Giant";"M267";
"31002167";"J101343";"5";"Wolf-Rayet Star";"M267";
"31002176";"J133553";"5";"Black Hole";"M267";
"31002177";"J115422";"5";;"M267";
"31002186";"J235108";"5";;"M267";
"31002185";"J214006";"5";"Cataclysmic Variable";"M267";
"31002184";"J101912";"5";"Wolf-Rayet Star";"M267";
"31002183";"J134440";"5";;"M267";
"31002182";"J114537";"5";"Cataclysmic Variable";"M267";
"31002181";"J172125";"5";"Magnetar";"M267";
"31002180";"J130334";"5";;"M267";
"31002179";"J161301";"5";;"M267";
"31002178";"J103448";"5";;"M267";
"31002166";"J140418";"5";"Black Hole";"M267";
"31002255";"J173052";"5";;"H296";
"31002243";"J115907";"5";"Wolf-Rayet Star";"H296";
"31002242";"J132605";"5";;"H296";
"31002241";"J145825";"5";;"H296";
"31002240";"J161940";"5";;"H296";
"31002239";"J215009";"5";"Cataclysmic Variable";"H296";
"31002238";"J115405";"5";;"H296";
"31002237";"J131505";"5";"Cataclysmic Variable";"H296";
"31002236";"J164732";"5";;"H296";
"31002235";"J234152";"5";"Magnetar";"H296";
"31002244";"J125634";"5";;"H296";
"31002245";"J110530";"5";"Magnetar";"H296";
"31002254";"J161838";"5";"Cataclysmic Variable";"H296";
"31002253";"J100109";"5";;"H296";
"31002252";"J115950";"5";"Red Giant";"H296";
"31002251";"J215554";"5";;"H296";
"31002250";"J145846";"5";;"H296";
"31002249";"J145349";"5";;"H296";
"31002248";"J111518";"5";;"H296";
"31002247";"J102053";"5";"Red Giant";"H296";
"31002246";"J100854";"5";;"H296";
"31002234";"J140524";"5";"Black Hole";"H296";
"31002233";"J100551";"5";;"H296";
"31002232";"J105607";"5";"Cataclysmic Variable";"H296";
"31002220";"J143245";"5";;"H296";
"31002219";"J151200";"5";"Black Hole";"H296";
"31002218";"J122520";"5";;"H296";
"31002217";"J151530";"5";"Pulsar";"H296";
"31002216";"J154551";"5";;"H296";
"31002215";"J140249";"5";;"H296";
"31002214";"J105059";"5";"Magnetar";"H296";
"31002213";"J120546";"5";"Black Hole";"H296";
"31002212";"J235305";"5";"Black Hole";"H296";
"31002221";"J124722";"5";"Black Hole";"H296";
"31002222";"J173506";"5";"Wolf-Rayet Star";"H296";
"31002231";"J111249";"5";;"H296";
"31002230";"J134702";"5";"Red Giant";"H296";
"31002229";"J132946";"5";;"H296";
"31002228";"J135653";"5";;"H296";
"31002227";"J165520";"5";;"H296";
"31002226";"J165940";"5";"Pulsar";"H296";
"31002225";"J113712";"5";"Cataclysmic Variable";"H296";
"31002224";"J235456";"5";"Red Giant";"H296";
"31002223";"J121747";"5";"Wolf-Rayet Star";"H296";
"31002211";"J210750";"5";"Pulsar";"H296";
"31001947";"J170122";"5";;"H296";
"31001948";"J150515";"5";"Magnetar";"H296";
"31001949";"J104216";"5";;"H296";
"31001950";"J111000";"5";;"H296";
"31001951";"J155600";"5";"Cataclysmic Variable";"H296";
"31001952";"J132601";"5";"Black Hole";"H296";
"31001953";"J132258";"5";;"H296";
"31001954";"J221512";"5";"Red Giant";"H296";
"31001955";"J125853";"5";"Cataclysmic Variable";"H296";
"31001956";"J141609";"5";;"H296";
"31001957";"J134096";"5";"Cataclysmic Variable";"H296";
"31001958";"J121146";"5";;"H296";
"31001946";"J153335";"5";"Wolf-Rayet Star";"H296";
"31001945";"J151718";"5";;"H296";
"31001934";"J140608";"5";"Wolf-Rayet Star";"Y790";
"31001935";"J212336";"5";"Pulsar";"Y790";
"31001936";"J104448";"5";"Magnetar";"Y790";
"31001937";"J164846";"5";"Wolf-Rayet Star";"Y790";
"31001938";"J161354";"5";;"Y790";
"31001939";"J103959";"5";;"Y790";
"31001940";"J114353";"5";"Red Giant";"Y790";
"31001941";"J171622";"5";"Cataclysmic Variable";"Y790";
"31001942";"J143123";"5";"Pulsar";"Y790";
"31001943";"J125023";"5";;"H296";
"31001944";"J122116";"5";;"H296";
"31001933";"J213734";"5";;"D364";
"31001959";"J121649";"5";"Cataclysmic Variable";"H296";
"31001960";"J135559";"5";;"H296";
"31001974";"J214318";"5";;"H296";
"31001975";"J110938";"5";;"H296";
"31001976";"J103453";"5";"Black Hole";"H296";
"31001977";"J101000";"5";"Cataclysmic Variable";"H296";
"31001978";"J110117";"5";;"H296";
"31001979";"J100328";"5";"Black Hole";"H296";
"31001980";"J155845";"5";;"H296";
"31001981";"J152703";"5";;"H296";
"31001982";"J110628";"5";"Red Giant";"H296";
"31001983";"J142438";"5";"Wolf-Rayet Star";"H296";
"31001984";"J153054";"5";;"H296";
"31001973";"J112003";"5";;"H296";
"31001972";"J215338";"5";;"H296";
"31001961";"J130735";"5";;"H296";
"31001962";"J144115";"5";"Black Hole";"H296";
"31001963";"J112241";"5";"Magnetar";"H296";
"31001964";"J141204";"5";"Cataclysmic Variable";"H296";
"31001965";"J131401";"5";;"H296";
"31001966";"J170231";"5";;"H296";
"31001967";"J164430";"5";;"H296";
"31001968";"J143740";"5";;"H296";
"31001969";"J115517";"5";;"H296";
"31001970";"J230936";"5";;"H296";
"31001971";"J133525";"5";"Red Giant";"H296";
"31001985";"J114019";"5";;"H296";
"31001880";"J152820";"5";"Pulsar";"H296";
"31001894";"J124730";"5";"Black Hole";"Y790";
"31001895";"J132823";"5";;"Y790";
"31001896";"J100724";"5";"Red Giant";"Y790";
"31001897";"J162638";"5";"Pulsar";"Y790";
"31001898";"J230257";"5";;"D364";
